Query,Execution Times
Query 1,809846639,762044191,765057802,564344882,772237062,764260768,707436561,730630874,790422201,786535024,780957937,617530584,756302833,790016412,752571344,694069147,644402265,715424776,746722459,770004749,637126207,731064081,680710077,642833709,707051753,643990993,735538244,646153926,597715139,617554187
Query 2,629316091,693362712,674676656,787582159,810988187,690636873,630101680,691103696,694463014,538899421,519482135,742174863,521886825,769822120,727668046,638407468,677998304,577477216,635463714,628179550,655014514,686231374,755797386,548400640,771744728,601173639,589699268,735569238,596159696,639367580
Query 3,677571535,510419130,646921873,711637973,679223299,561625480,654817104,611567497,626992940,579226732,699580907,591356992,616555452,547683954,542685508,485402822,573429584,597793340,542135477,596446275,707532167,593239545,629907369,573363780,721540689,813352108,804095983,751353502,605813741,570815086
Query 4,1945503950,1654610157,1850623607,1563715219,2051177740,1683664321,1896531343,2025178909,1616320848,1929683685,1725728511,1690352201,1755063295,1735697984,1080860376,1106735467,1065238952,1053608655,1028031110,1112015724,1059387207,1070078134,1140689134,1048974514,1037143230,928106069,1013388872,1594026803,1738753080,1532587766
