Query,Execution Times
Query 1,2706038475,1963730812,2097852706,1982239961,1986581087,1945748329,2077995538,1904554367,1893600702,1897684812,2030610084,1949080228,1819298267,2123925209,2022966384,1842453718,1984701871,1846682310,1868838548,1959328174,2140435218,2008093357,1847412347,1941448926,1887190103,2108788251,1929632663,1976570844,1859089374,1854110002
Query 2,1699537515,1697052240,1716538190,1681338548,1637686491,1575507402,1565158605,1664831161,1548325300,1544179201,1604399919,1624244928,1622914552,1617551565,1566542863,1651586532,1582219123,1690668106,1605564355,1678033351,1629475116,1551918983,1567734718,1614798307,1667369604,1741918087,1594215631,1535224199,1652899980,1643309354
Query 3,15684843,11441469,15124320,15849113,15774011,16314983,16274452,14762639,15850543,15074729,15304327,16740560,14484167,15258550,14581441,16079187,15884637,15407323,16026973,15788793,15236616,16343832,15496253,15316009,15748739,15542745,15619277,15862226,16203641,14412403
Query 4,5303692817,4966516733,4959649324,4804314374,4984598875,5243083715,5231083869,4633560180,5159583091,4980963468,5065857648,4683641433,4820291757,5347080230,5230512380,4988708257,4999944686,4936805248,5118547916,5102022886,4996031284,4814029693,5075573205,5144219160,5237333536,5385746240,5312025785,4860472679,5126526355,5221040010
